,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2553,Slider,2009-06-27,83.5,-1.92,6.03,"Aardsma, David",461314,430911,,called_strike,,,,,7.0,Matt Kemp strikes out swinging.,R,R,R,LAD,SEA,S,,,0,0,2009,-0.26,0.59,-0.28,2.36,,425766.0,431145.0,2,9,Bot,,,,,453531,,090627_215823,4.21,-121.53,-2.93,-1.38,24.88,-28.02,4.02,1.9,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,75,1,Slider,1,5,1,5,5,1,1,5,,,,0.0,-0.054
2554,Four-Seam Fastball,2009-06-27,92.1,-1.71,6.1,"Aardsma, David",431145,430911,walk,ball,,,,,13.0,Russell Martin walks.,R,R,R,LAD,SEA,B,,,3,0,2009,-0.46,2.16,-1.25,2.59,,425766.0,,2,9,Bot,,,,,453531,,090627_215720,2.06,-134.0,-7.85,-4.32,31.65,-7.46,3.79,1.69,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,0.7,,0.0,0.0,,74,4,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.007,0.037
2555,Four-Seam Fastball,2009-06-27,92.0,-1.83,6.05,"Aardsma, David",431145,430911,,ball,,,,,11.0,Russell Martin walks.,R,R,R,LAD,SEA,B,,,2,0,2009,-0.52,1.85,-0.3,3.75,,425766.0,,2,9,Bot,,,,,453531,,090627_215703,4.98,-133.84,-3.87,-5.01,32.61,-11.52,3.44,1.57,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,74,3,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.034
2556,Four-Seam Fastball,2009-06-27,96.1,-1.89,5.96,"Aardsma, David",431145,430911,,ball,,,,,11.0,Russell Martin walks.,R,R,R,LAD,SEA,B,,,1,0,2009,-0.69,2.03,-0.89,3.12,,425766.0,,2,9,Bot,,,,,453531,,090627_215645,4.17,-139.65,-6.47,-7.9,34.77,-7.17,3.65,1.7,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,74,2,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.031
2557,Four-Seam Fastball,2009-06-27,95.5,-1.55,5.85,"Aardsma, David",431145,430911,,ball,,,,,9.0,Russell Martin walks.,R,R,R,LAD,SEA,B,,,0,0,2009,-0.64,2.18,0.65,1.58,,425766.0,,2,9,Bot,,,,,453531,,090627_215627,7.24,-138.47,-10.55,-6.96,34.81,-5.67,3.65,1.7,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,74,1,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.034
2558,Four-Seam Fastball,2009-06-27,95.6,-1.57,6.04,"Aardsma, David",425766,430911,double,hit_into_play,,,,,6.0,James Loney doubles (15) on a ground ball to left fielder Wladimir Balentien.,R,L,R,LAD,SEA,X,7.0,ground_ball,2,1,2009,-0.82,2.0,0.64,2.79,,,,2,9,Bot,67.27,131.53,,,453531,,090627_215535,7.79,-138.83,-7.44,-9.56,33.88,-7.78,3.87,1.82,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,1.25,,1.0,1.0,,73,4,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.004,0.203
2559,Four-Seam Fastball,2009-06-27,95.4,-1.8,6.1,"Aardsma, David",425766,430911,,ball,,,,,11.0,James Loney doubles (15) on a ground ball to left fielder Wladimir Balentien.,R,L,R,LAD,SEA,B,,,1,1,2009,-0.74,1.85,-0.93,3.53,,,,2,9,Bot,,,,,453531,,090627_215519,3.92,-138.73,-5.19,-8.41,33.43,-9.9,3.81,1.72,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,73,3,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.022
2560,Splitter,2009-06-27,88.8,-1.69,5.79,"Aardsma, David",425766,430911,,ball,,,,,13.0,James Loney doubles (15) on a ground ball to left fielder Wladimir Balentien.,R,L,R,LAD,SEA,B,,,0,1,2009,-1.05,1.41,-0.61,-0.31,,,,2,9,Bot,,,,,453531,,090627_215451,4.9,-128.78,-11.9,-11.0,28.74,-18.03,3.81,1.86,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,73,2,Split-Finger,1,5,1,5,5,1,1,5,,,,0.0,0.013
2561,Four-Seam Fastball,2009-06-27,92.9,-1.88,5.98,"Aardsma, David",425766,430911,,called_strike,,,,,13.0,James Loney doubles (15) on a ground ball to left fielder Wladimir Balentien.,R,L,R,LAD,SEA,S,,,0,0,2009,-0.76,2.07,-0.9,2.55,,,,2,9,Bot,,,,,453531,,090627_215437,4.16,-135.07,-7.6,-8.34,31.2,-8.14,3.87,1.82,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,73,1,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,-0.018
2562,Four-Seam Fastball,2009-06-27,94.9,-1.72,6.08,"Aardsma, David",444843,430911,field_out,hit_into_play,,,,,1.0,Andre Ethier flies out to center fielder Franklin Gutierrez.,R,L,R,LAD,SEA,X,8.0,fly_ball,1,0,2009,-0.46,2.05,-0.32,3.12,,,,1,9,Bot,143.57,46.18,,,453531,,090627_215348,4.62,-137.98,-6.67,-4.52,32.66,-7.45,3.49,1.61,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,72,2,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,-0.005,-0.198
2563,Slider,2009-06-27,83.5,-2.05,6.11,"Aardsma, David",444843,430911,,ball,,,,,11.0,Andre Ethier flies out to center fielder Franklin Gutierrez.,R,L,R,LAD,SEA,B,,,0,0,2009,-0.12,0.3,-1.21,3.27,,,,1,9,Bot,,,,,453531,,090627_215334,2.0,-121.64,-0.34,0.12,24.77,-31.09,3.86,1.9,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,72,1,Slider,1,5,1,5,5,1,1,5,,,,0.0,0.027
2564,Four-Seam Fastball,2009-06-27,96.0,-1.7,5.99,"Aardsma, David",232694,430911,strikeout,called_strike,,,,,13.0,Casey Blake called out on strikes.,R,R,R,LAD,SEA,S,2.0,,2,2,2009,-0.44,2.18,-0.88,2.25,,,,0,9,Bot,,,,,453531,,090627_215259,3.05,-139.5,-9.32,-4.39,34.34,-5.2,3.58,1.76,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,71,6,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,-0.01,-0.218
2565,Four-Seam Fastball,2009-06-27,95.7,-1.85,6.05,"Aardsma, David",232694,430911,,foul,,,,,1.0,Casey Blake called out on strikes.,R,R,R,LAD,SEA,S,,,2,2,2009,-0.71,2.08,-0.62,3.56,,,,0,9,Bot,,,,,453531,,090627_215234,4.85,-139.09,-5.59,-8.11,34.39,-6.62,3.58,1.76,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,71,5,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.0
2566,Four-Seam Fastball,2009-06-27,95.9,-1.74,6.15,"Aardsma, David",232694,430911,,ball,,,,,11.0,Casey Blake called out on strikes.,R,R,R,LAD,SEA,B,,,1,2,2009,-0.72,2.16,-1.17,3.09,,,,0,9,Bot,,,,,453531,,090627_215218,3.08,-139.34,-7.36,-8.26,34.77,-5.59,3.93,1.93,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,71,4,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.042
2567,Four-Seam Fastball,2009-06-27,94.5,-1.75,6.16,"Aardsma, David",232694,430911,,swinging_strike,,,,,11.0,Casey Blake called out on strikes.,R,R,R,LAD,SEA,S,,,1,1,2009,-0.75,2.02,-0.12,4.01,,,,0,9,Bot,,,,,453531,,090627_215158,5.97,-137.42,-4.32,-8.47,33.12,-8.09,3.58,1.76,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,71,3,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,-0.055
2568,Slider,2009-06-27,81.9,-1.82,6.18,"Aardsma, David",232694,430911,,called_strike,,,,,5.0,Casey Blake called out on strikes.,R,R,R,LAD,SEA,S,,,1,0,2009,-0.14,0.48,-0.14,2.74,,,,0,9,Bot,,,,,453531,,090627_215143,3.99,-119.15,-1.89,-0.12,22.09,-29.31,3.58,1.76,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,71,2,Slider,1,5,1,5,5,1,1,5,,,,0.0,-0.047
2569,Four-Seam Fastball,2009-06-27,93.0,-1.81,6.32,"Aardsma, David",232694,430911,,ball,,,,,11.0,Casey Blake called out on strikes.,R,R,R,LAD,SEA,B,,,0,0,2009,-0.64,1.89,-1.23,5.27,,,,0,9,Bot,,,,,453531,,090627_215124,2.81,-135.52,-0.86,-6.75,31.85,-10.36,3.84,1.99,,,,,,,245313,430911,453531,137140,430946,134181,430592,434605,429711,400085,50.0,,,,,,,,71,1,4-Seam Fastball,1,5,1,5,5,1,1,5,,,,0.0,0.036
2570,Four-Seam Fastball,2009-06-24,96.5,-1.81,5.85,"Aardsma, David",461416,430911,strikeout,swinging_strike,,,,,4.0,Will Venable strikes out swinging.,R,L,R,SEA,SD,S,2.0,,1,2,2009,-0.47,2.01,-0.63,2.91,,,452104.0,2,9,Top,,,,,453531,,090624_215443,4.14,-140.29,-6.84,-4.82,33.62,-7.1,3.6,1.67,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,69,4,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.078,-0.16
2571,Four-Seam Fastball,2009-06-24,96.4,-1.9,5.77,"Aardsma, David",461416,430911,,foul,,,,,13.0,Will Venable strikes out swinging.,R,L,R,SEA,SD,S,,,1,1,2009,-0.63,1.79,-0.96,2.36,,,452104.0,2,9,Top,,,,,453531,,090624_215412,3.83,-140.08,-7.49,-6.98,35.59,-10.42,3.6,1.67,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,69,3,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.059
2572,Four-Seam Fastball,2009-06-24,95.7,-1.87,5.75,"Aardsma, David",461416,430911,,called_strike,,,,,4.0,Will Venable strikes out swinging.,R,L,R,SEA,SD,S,,,1,0,2009,-0.72,1.85,-0.5,2.58,,,452104.0,2,9,Top,,,,,453531,,090624_215348,5.2,-139.01,-6.8,-8.07,36.93,-10.03,3.66,1.67,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,69,2,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.038
2573,Four-Seam Fastball,2009-06-24,94.6,-2.05,5.72,"Aardsma, David",461416,430911,,ball,,,,,13.0,Will Venable strikes out swinging.,R,L,R,SEA,SD,B,,,0,0,2009,-0.69,1.67,-0.98,1.71,,,452104.0,2,9,Top,,,,,453531,,090624_215321,4.29,-137.39,-8.45,-7.52,35.06,-12.77,3.6,1.67,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,69,1,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.027
2574,Four-Seam Fastball,2009-06-24,97.9,-2.03,5.89,"Aardsma, David",452104,430911,walk,ball,,,,,11.0,Chase Headley walks.,R,L,R,SEA,SD,B,,,3,2,2009,-0.8,1.4,-2.27,3.43,,,,2,9,Top,,,,,453531,,090624_215248,1.08,-142.55,-4.22,-9.84,36.07,-15.0,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,0.7,,0.0,0.0,,68,7,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,-0.043,0.102
2575,Four-Seam Fastball,2009-06-24,96.5,-1.67,5.66,"Aardsma, David",452104,430911,,foul,,,,,8.0,Chase Headley walks.,R,L,R,SEA,SD,S,,,3,2,2009,-0.37,1.63,-0.16,1.84,,,,2,9,Top,,,,,453531,,090624_215222,4.77,-140.12,-8.29,-3.34,34.4,-12.39,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,68,6,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.0
2576,Four-Seam Fastball,2009-06-24,96.6,-1.83,5.91,"Aardsma, David",452104,430911,,ball,,,,,11.0,Chase Headley walks.,R,L,R,SEA,SD,B,,,2,2,2009,-0.49,1.71,-0.67,4.32,,,,2,9,Top,,,,,453531,,090624_215207,4.14,-140.52,-2.4,-5.19,33.14,-11.17,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,68,5,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.036
2577,Four-Seam Fastball,2009-06-24,96.3,-1.81,5.93,"Aardsma, David",452104,430911,,foul,,,,,11.0,Chase Headley walks.,R,L,R,SEA,SD,S,,,2,1,2009,-0.76,1.27,-0.14,3.48,,,,2,9,Top,,,,,453531,,090624_215136,6.18,-139.98,-3.58,-8.83,34.63,-17.42,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,68,4,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.031
2578,Four-Seam Fastball,2009-06-24,94.6,-1.79,5.86,"Aardsma, David",452104,430911,,foul,,,,,2.0,Chase Headley walks.,R,L,R,SEA,SD,S,,,2,0,2009,-0.51,1.84,0.07,3.22,,,,2,9,Top,,,,,453531,,090624_215106,5.97,-137.54,-5.18,-5.13,34.3,-10.49,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,68,3,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.024
2579,Four-Seam Fastball,2009-06-24,95.5,-1.75,5.66,"Aardsma, David",452104,430911,,ball,,,,,14.0,Chase Headley walks.,R,L,R,SEA,SD,B,,,1,0,2009,-0.64,1.72,0.02,1.21,,,,2,9,Top,,,,,453531,,090624_215051,6.12,-138.51,-9.99,-7.0,33.46,-11.66,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,68,2,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.024
2580,Four-Seam Fastball,2009-06-24,95.5,-1.8,5.75,"Aardsma, David",452104,430911,,ball,,,,,8.0,Chase Headley walks.,R,L,R,SEA,SD,B,,,0,0,2009,-0.55,2.17,0.01,1.49,,,,2,9,Top,,,,,453531,,090624_215038,5.99,-138.46,-10.55,-5.81,32.87,-5.67,3.1,1.5,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,68,1,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.017
2581,Four-Seam Fastball,2009-06-24,97.4,-1.83,5.82,"Aardsma, David",450260,430911,field_out,hit_into_play,,,,,1.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,X,6.0,ground_ball,3,2,2009,-0.92,1.69,-0.45,2.84,,,,1,9,Top,112.45,161.65,,,453531,,090624_215000,5.91,-141.53,-6.22,-11.43,36.19,-11.33,3.24,1.58,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,67,7,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.052,-0.228
2582,Four-Seam Fastball,2009-06-24,96.3,-1.8,5.81,"Aardsma, David",450260,430911,,foul,,,,,2.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,S,,,3,2,2009,-0.25,1.83,-0.16,2.96,,,,1,9,Top,,,,,453531,,090624_214937,4.82,-139.97,-6.03,-1.72,35.43,-9.84,3.24,1.58,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,67,6,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.0
2583,Four-Seam Fastball,2009-06-24,96.5,-1.85,5.92,"Aardsma, David",450260,430911,,ball,,,,,11.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,B,,,2,2,2009,-0.47,1.79,-0.74,3.91,,,,1,9,Top,,,,,453531,,090624_214921,3.93,-140.39,-3.71,-4.86,35.2,-10.16,3.24,1.58,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,67,5,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.073
2584,Four-Seam Fastball,2009-06-24,96.1,-1.66,5.97,"Aardsma, David",450260,430911,,ball,,,,,12.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,B,,,1,2,2009,-0.72,1.41,0.75,3.92,,,,1,9,Top,,,,,453531,,090624_214907,8.15,-139.63,-2.81,-8.32,33.15,-15.52,3.42,1.63,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,67,4,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.031
2585,Four-Seam Fastball,2009-06-24,95.7,-1.8,5.79,"Aardsma, David",450260,430911,,foul,,,,,6.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,S,,,1,1,2009,-0.56,1.48,0.45,2.64,,,,1,9,Top,,,,,453531,,090624_214843,7.24,-139.09,-5.88,-5.99,35.74,-14.89,3.24,1.58,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,67,3,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.04
2586,Four-Seam Fastball,2009-06-24,96.2,-1.72,5.9,"Aardsma, David",450260,430911,,foul,,,,,2.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,S,,,1,0,2009,-0.56,1.81,-0.06,3.08,,,,1,9,Top,,,,,453531,,090624_214821,5.66,-139.84,-5.9,-6.06,35.22,-10.18,3.24,1.58,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,67,2,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.033
2587,Slider,2009-06-24,83.7,-2.06,5.86,"Aardsma, David",450260,430911,,ball,,,,,13.0,"Kevin Kouzmanoff grounds out, shortstop Ronny Cedeno to first baseman Russell Branyan.",R,R,R,SEA,SD,B,,,0,0,2009,-0.15,0.09,-1.23,1.95,,,,1,9,Top,,,,,453531,,090624_214808,2.03,-121.85,-2.51,-0.16,23.92,-33.27,3.33,1.68,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,67,1,Slider,4,3,3,4,3,4,3,4,,,,0.0,0.027
2588,Four-Seam Fastball,2009-06-24,96.9,-1.8,5.86,"Aardsma, David",408236,430911,strikeout,swinging_strike,,,,,4.0,Adrian Gonzalez strikes out swinging.,R,L,R,SEA,SD,S,2.0,,2,2,2009,-0.63,1.95,-0.54,2.49,,,,0,9,Top,,,,,453531,,090624_214736,4.78,-140.84,-7.92,-7.15,35.16,-7.83,3.51,1.7,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,66,5,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.071,-0.218
2589,Four-Seam Fastball,2009-06-24,96.1,-1.89,5.89,"Aardsma, David",408236,430911,,swinging_strike,,,,,11.0,Adrian Gonzalez strikes out swinging.,R,L,R,SEA,SD,S,,,2,1,2009,-0.58,1.6,-0.57,3.81,,,,0,9,Top,,,,,453531,,090624_214711,4.72,-139.86,-3.22,-6.18,40.47,-13.31,3.51,1.7,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,66,4,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.065
2590,Four-Seam Fastball,2009-06-24,95.2,-1.75,5.88,"Aardsma, David",408236,430911,,called_strike,,,,,4.0,Adrian Gonzalez strikes out swinging.,R,L,R,SEA,SD,S,,,2,0,2009,-0.55,1.82,-0.65,2.57,,,,0,9,Top,,,,,453531,,090624_214655,4.02,-138.37,-7.04,-5.71,35.87,-10.55,3.86,1.96,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,66,3,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,-0.063
2591,Four-Seam Fastball,2009-06-24,93.8,-1.84,6.0,"Aardsma, David",408236,430911,,ball,,,,,11.0,Adrian Gonzalez strikes out swinging.,R,L,R,SEA,SD,B,,,1,0,2009,-0.76,1.83,-0.79,4.0,,,,0,9,Top,,,,,453531,,090624_214639,4.37,-136.51,-3.3,-8.35,34.98,-11.07,3.51,1.7,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,66,2,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.068
2592,Four-Seam Fastball,2009-06-24,94.0,-1.89,5.95,"Aardsma, David",408236,430911,,ball,,,,,11.0,Adrian Gonzalez strikes out swinging.,R,L,R,SEA,SD,B,,,0,0,2009,-0.73,1.86,-0.28,3.76,,,,0,9,Top,,,,,453531,,090624_214625,5.81,-136.69,-3.88,-8.02,35.68,-10.66,3.51,1.7,,,,,,,245269,430911,453531,137140,218595,134181,430592,434605,429711,400085,50.0,,,,,,,,66,1,4-Seam Fastball,4,3,3,4,3,4,3,4,,,,0.0,0.036
2593,Four-Seam Fastball,2009-06-20,94.8,-1.77,5.75,"Aardsma, David",471083,430911,field_out,hit_into_play,,,,,5.0,Miguel Montero flies out to left fielder Wladimir Balentien in foul territory.,R,L,R,SEA,ARI,X,7.0,fly_ball,1,1,2009,-0.63,1.98,0.08,2.04,,452220.0,457708.0,2,9,Top,32.13,114.46,,,453531,,090620_214511,6.26,-137.59,-8.49,-6.84,32.96,-8.43,3.19,1.42,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,72,3,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.01,-0.448
2594,Four-Seam Fastball,2009-06-20,94.4,-1.8,5.78,"Aardsma, David",471083,430911,,swinging_strike,,,,,5.0,Miguel Montero flies out to left fielder Wladimir Balentien in foul territory.,R,L,R,SEA,ARI,S,,,1,0,2009,-0.66,1.95,-0.01,2.57,,452220.0,457708.0,2,9,Top,,,,,453531,,090620_214445,6.13,-137.06,-6.93,-7.12,34.26,-9.24,3.19,1.42,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,,,,,,72,2,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.0,-0.053
2595,Four-Seam Fastball,2009-06-20,92.6,-1.65,5.68,"Aardsma, David",471083,430911,,ball,,,,,14.0,Miguel Montero flies out to left fielder Wladimir Balentien in foul territory.,R,L,R,SEA,ARI,B,,,0,0,2009,-0.66,1.99,0.83,1.09,,452220.0,457708.0,2,9,Top,,,,,453531,,090620_214426,7.88,-134.31,-10.42,-6.93,29.35,-9.3,3.19,1.42,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,,,,,,72,1,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.0,0.048
2596,Splitter,2009-06-20,88.7,-1.85,5.71,"Aardsma, David",467827,430911,strikeout,swinging_strike,,,,,13.0,Gerardo Parra strikes out swinging.,R,L,R,SEA,ARI,S,2.0,,1,2,2009,-0.94,0.84,-0.42,0.92,,452220.0,457708.0,1,9,Top,,,,,453531,,090620_214337,5.57,-128.85,-7.39,-9.89,25.34,-24.6,3.22,1.5,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,0.0,,0.0,0.0,,71,6,Split-Finger,7,3,3,7,3,7,3,7,,,,0.021,-0.318
2597,Four-Seam Fastball,2009-06-20,96.7,-1.7,5.84,"Aardsma, David",467827,430911,,foul,,,,,11.0,Gerardo Parra strikes out swinging.,R,L,R,SEA,ARI,S,,,1,2,2009,-0.66,2.06,-1.02,2.9,,452220.0,457708.0,1,9,Top,,,,,453531,,090620_214310,3.25,-140.64,-6.94,-7.51,35.63,-6.42,3.22,1.5,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,,,,,,71,5,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.0,0.0
2598,Four-Seam Fastball,2009-06-20,96.0,-1.8,5.92,"Aardsma, David",467827,430911,,foul,,,,,11.0,Gerardo Parra strikes out swinging.,R,L,R,SEA,ARI,S,,,1,2,2009,-0.72,1.97,-0.88,3.48,,452220.0,457708.0,1,9,Top,,,,,453531,,090620_214232,4.02,-139.65,-5.21,-8.28,35.88,-8.11,3.22,1.5,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,,,,,,71,4,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.0,0.0
2599,Four-Seam Fastball,2009-06-20,94.5,-1.63,5.85,"Aardsma, David",467827,430911,,foul,,,,,1.0,Gerardo Parra strikes out swinging.,R,L,R,SEA,ARI,S,,,1,1,2009,-0.46,1.84,-0.39,2.99,,452220.0,457708.0,1,9,Top,,,,,453531,,090620_214156,4.17,-137.34,-5.72,-4.47,35.03,-10.66,3.22,1.5,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,,,,,,71,3,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.0,-0.096
2600,Four-Seam Fastball,2009-06-20,94.8,-1.75,5.97,"Aardsma, David",467827,430911,,ball,,,,,11.0,Gerardo Parra strikes out swinging.,R,L,R,SEA,ARI,B,,,0,1,2009,-0.31,1.92,-1.09,3.61,,452220.0,457708.0,1,9,Top,,,,,453531,,090620_214138,2.24,-137.93,-4.64,-2.49,36.31,-9.38,3.22,1.5,,,,,,,245210,430911,453531,137140,430592,218595,435358,434605,429711,400085,50.0,,,,,,,,71,2,4-Seam Fastball,7,3,3,7,3,7,3,7,,,,0.0,0.034
